id,county_id,year,population
5596,700,2011,8858
5597,700,2010,8863
5598,700,2016,8655
5599,700,2015,8692
5600,700,2014,8720
5601,701,2010,12771
5602,701,2015,12224
5603,701,2011,12653
5604,701,2016,12075
5605,701,2013,12455
5606,701,2017,11976
5607,701,2014,12339
5608,701,2012,12525
5609,702,2014,61602
5610,702,2011,57884
5611,702,2016,64239
5612,702,2013,60312
5613,702,2015,63037
5614,702,2017,65875
5615,702,2010,56909
5616,702,2012,58999
5617,703,2011,15074
5618,703,2016,15008
5619,703,2010,15206
5620,703,2017,15035
5621,703,2013,15053
5622,703,2014,14943
5623,703,2012,15047
5624,703,2015,14994
5625,704,2012,20114
5626,704,2013,20119
5627,704,2011,20044
5628,704,2015,19889
5629,704,2014,19956
5630,704,2017,20039
5631,704,2010,20197
5632,704,2016,19967
5633,705,2015,38168
5634,705,2011,38924
5635,705,2014,38493
5636,705,2017,37994
5637,705,2012,38769
5638,705,2010,38978
5639,705,2013,38574
5640,705,2016,38013
5641,706,2014,114066
5642,706,2017,116973
5643,706,2010,110568
5644,706,2012,111870
5645,706,2011,111517
5646,706,2015,114927
5647,706,2016,115800
5648,706,2013,112697
5649,707,2016,26203
5650,707,2017,26198
5651,707,2014,26424
5652,707,2012,26785
5653,707,2015,26389
5654,707,2011,26832
5655,707,2010,26853
5656,707,2013,26659
5657,708,2012,32909
5658,708,2011,33052
5659,708,2013,32788
5660,708,2017,32317
5661,708,2010,33225
5662,708,2014,32493
5663,708,2016,32267
5664,708,2015,32411
5665,709,2015,10555
5666,709,2014,10669
5667,709,2011,10622
5668,709,2012,10670
5669,709,2010,10710
5670,709,2013,10620
5671,709,2016,10581
5672,709,2017,10566
5673,710,2012,32111
5674,710,2017,33113
5675,710,2013,32277
5676,710,2010,31718
5677,710,2011,31943
5678,710,2014,32678
5679,710,2016,32997
5680,710,2015,32818
5681,711,2012,49724
5682,711,2011,49982
5683,711,2017,49741
5684,711,2016,49471
5685,711,2010,50090
5686,711,2015,49452
5687,711,2014,49421
5688,711,2013,49736
5689,712,2015,26380
5690,712,2010,25789
5691,712,2011,25880
5692,712,2012,26020
5693,712,2017,26737
5694,712,2016,26641
5695,712,2014,26427
5696,712,2013,26216
5697,713,2016,42620
5698,713,2010,42297
5699,713,2011,42450
5700,713,2017,42836
5701,713,2014,42387
5702,713,2015,42452
5703,713,2012,42284
5704,713,2013,42325
5705,714,2010,117647
5706,714,2012,116950
5707,714,2011,117844
5708,714,2017,115184
5709,714,2015,115811
5710,714,2016,115483
5711,714,2014,116448
5712,714,2013,116764
5713,715,2016,42456
5714,715,2010,41905
5715,715,2012,42071
5716,715,2011,42150
5717,715,2014,42287
5718,715,2017,42558
5719,715,2015,42327
5720,715,2013,42267
5721,716,2012,199084
5722,716,2011,198383
5723,716,2017,205032
5724,716,2013,200366
5725,716,2014,201673
5726,716,2015,203401
5727,716,2010,197452
5728,716,2016,204146
5729,717,2017,23209
5730,717,2013,23829
5731,717,2014,23443
5732,717,2016,23257
5733,717,2010,24327
5734,717,2015,23391
5735,717,2012,23950
5736,717,2011,24150
5737,718,2017,77071
5738,718,2014,76083
5739,718,2015,76519
5740,718,2010,74710
5741,718,2016,76723
5742,718,2011,74975
5743,718,2013,76007
5744,718,2012,75252
5745,719,2012,17119
5746,719,2017,16505
5747,719,2013,16885
5748,719,2011,17158
5749,719,2016,16477
5750,719,2010,17278
5751,719,2015,16537
5752,719,2014,16694
5753,720,2010,23056
5754,720,2015,22913
5755,720,2016,22725
5756,720,2013,22962
5757,720,2011,23031
5758,720,2012,23024
5759,720,2017,22619
5760,720,2014,22956
5761,721,2015,20329
5762,721,2012,20635
5763,721,2010,20810
5764,721,2017,20059
5765,721,2011,20730
5766,721,2016,20137
5767,721,2014,20512
5768,721,2013,20445
5769,722,2016,33579
5770,722,2015,33622
5771,722,2014,33723
5772,722,2010,33542
5773,722,2011,33517
5774,722,2012,33524
5775,722,2017,33576
5776,722,2013,33481
5777,723,2016,66802
5778,723,2011,69639
5779,723,2017,66491
5780,723,2014,68371
5781,723,2013,68893
5782,723,2015,67519
5783,723,2012,69118
5784,723,2010,69906
5785,724,2013,32728
5786,724,2015,32399
5787,724,2017,32177
5788,724,2011,33018
5789,724,2012,32928
5790,724,2014,32629
5791,724,2010,33196
5792,724,2016,32223
5793,725,2013,296789
5794,725,2015,308774
5795,725,2011,283273
5796,725,2016,316296
5797,725,2014,302828
5798,725,2010,276476
5799,725,2012,289599
5800,725,2017,323747
5801,726,2017,74985
5802,726,2015,72398
5803,726,2014,71749
5804,726,2013,70969
5805,726,2012,70567
5806,726,2010,70228
5807,726,2016,73781
5808,726,2011,70341
5809,727,2016,39679
5810,727,2010,39327
5811,727,2014,39166
5812,727,2013,38988
5813,727,2012,38998
5814,727,2017,39898
5815,727,2015,39521
5816,727,2011,39175
5817,728,2014,155717
5818,728,2013,153405
5819,728,2016,160336
5820,728,2015,157709
5821,728,2010,145884
5822,728,2012,150557
5823,728,2017,163685
5824,728,2011,148531
5825,729,2015,48664
5826,729,2014,48892
5827,729,2012,49113
5828,729,2016,48364
5829,729,2017,48476
5830,729,2010,49529
5831,729,2011,49215
5832,729,2013,48850
5833,730,2015,82314
5834,730,2012,82807
5835,730,2010,82750
5836,730,2013,82707
5837,730,2011,82775
5838,730,2017,82363
5839,730,2016,82339
5840,730,2014,82563
5841,731,2013,36774
5842,731,2010,37118
5843,731,2011,37161
5844,731,2017,36337
5845,731,2012,36975
5846,731,2016,36368
5847,731,2015,36518
5848,731,2014,36603
5849,732,2010,42585
5850,732,2017,43884
5851,732,2015,43902
5852,732,2014,43719
5853,732,2012,42999
5854,732,2011,42938
5855,732,2016,43933
5856,732,2013,43455
5857,733,2013,33421
5858,733,2010,33493
5859,733,2017,33447
5860,733,2012,33489
5861,733,2016,33389
5862,733,2011,33419
5863,733,2015,33481
5864,733,2014,33502
5865,734,2017,20945
5866,734,2016,21040
5867,734,2014,21140
5868,734,2012,21346
5869,734,2010,21179
5870,734,2013,21268
5871,734,2011,21332
5872,734,2015,21141
5873,735,2012,32450
5874,735,2017,32089
5875,735,2015,32313
5876,735,2013,32404
5877,735,2016,32249
5878,735,2014,32410
5879,735,2010,32402
5880,735,2011,32283
5881,736,2017,27626
5882,736,2011,28151
5883,736,2013,28222
5884,736,2014,27910
5885,736,2012,28139
5886,736,2010,28481
5887,736,2015,27822
5888,736,2016,27622
5889,737,2014,147017
5890,737,2010,140269
5891,737,2015,148935
5892,737,2017,153897
5893,737,2016,151543
5894,737,2013,145403
5895,737,2012,143442
5896,737,2011,141720
5897,738,2012,37967
5898,738,2013,38046
5899,738,2011,38463
5900,738,2010,38390
5901,738,2017,37508
5902,738,2016,37542
5903,738,2015,37759
5904,738,2014,37958
5905,739,2014,78605
5906,739,2015,78794
5907,739,2017,79206
5908,739,2013,78066
5909,739,2010,77338
5910,739,2016,78927
5911,739,2011,77372
5912,739,2012,77747
5913,740,2016,39133
5914,740,2011,37459
5915,740,2014,38443
5916,740,2013,38081
5917,740,2010,37158
5918,740,2017,39303
5919,740,2015,38638
5920,740,2012,37653
5921,741,2013,491765
5922,741,2011,494884
5923,741,2010,495878
5924,741,2016,486592
5925,741,2017,485640
5926,741,2015,488316
5927,741,2012,493345
5928,741,2014,491156
5929,742,2013,111414
5930,742,2011,111309
5931,742,2016,110208
5932,742,2017,110029
5933,742,2012,111290
5934,742,2014,111717
5935,742,2015,110825
5936,742,2010,111458
5937,743,2016,45575
5938,743,2015,45577
5939,743,2014,45646
5940,743,2012,46101
5941,743,2011,46130
5942,743,2010,46102
5943,743,2013,45882
5944,743,2017,45666
5945,744,2011,130982
5946,744,2013,130276
5947,744,2014,129718
5948,744,2010,131614
5949,744,2015,129390
5950,744,2012,130167
5951,744,2016,129325
5952,744,2017,129498
5953,745,2013,929722
5954,745,2010,904504
5955,745,2015,940235
5956,745,2011,911195
5957,745,2016,944034
5958,745,2012,919453
5959,745,2014,935745
5960,745,2017,950082
5961,746,2010,46996
5962,746,2014,46938
5963,746,2016,46652
5964,746,2017,46498
5965,746,2013,46910
5966,746,2011,46928
5967,746,2015,46761
5968,746,2012,46932
5969,747,2014,10235
5970,747,2013,10229
5971,747,2015,10215
5972,747,2017,10215
5973,747,2010,10357
5974,747,2011,10332
5975,747,2016,10202
5976,747,2012,10312
5977,748,2017,35845
5978,748,2013,36171
5979,748,2011,36649
5980,748,2016,36067
5981,748,2014,36078
5982,748,2010,36812
5983,748,2015,36012
5984,748,2012,36536
5985,749,2011,140102
5986,749,2014,143405
5987,749,2010,138511
5988,749,2016,145692
5989,749,2013,141873
5990,749,2012,141274
5991,749,2017,146986
5992,749,2015,144225
5993,750,2014,38161
5994,750,2015,38298
5995,750,2016,38323
5996,750,2013,38133
5997,750,2012,38175
5998,750,2010,38097
5999,750,2017,38525
6000,750,2011,38335
6001,751,2010,69144
6002,751,2016,69557
6003,751,2017,69713
6004,751,2011,69232
6005,751,2012,69177
6006,751,2015,69551
6007,751,2014,69498
6008,751,2013,69347
6009,752,2011,14088
6010,752,2012,14046
6011,752,2015,13984
6012,752,2014,14091
6013,752,2017,14130
6014,752,2016,14049
6015,752,2013,14024
6016,752,2010,14239
6017,753,2014,47400
6018,753,2013,47267
6019,753,2015,47543
6020,753,2011,47309
6021,753,2010,47453
6022,753,2012,47213
6023,753,2017,47452
6024,753,2016,47442
6025,754,2016,5888
6026,754,2011,6061
6027,754,2013,5995
6028,754,2010,6095
6029,754,2012,6063
6030,754,2014,5963
6031,754,2017,5828
6032,754,2015,5882
6033,755,2013,19826
6034,755,2016,19481
6035,755,2017,19426
6036,755,2014,19762
6037,755,2012,19738
6038,755,2010,19808
6039,755,2011,19934
6040,755,2015,19622
6041,756,2012,21379
6042,756,2014,21029
6043,756,2016,20922
6044,756,2013,21166
6045,756,2015,20831
6046,756,2010,21575
6047,756,2017,20839
6048,756,2011,21501
6049,757,2012,17127
6050,757,2010,17281
6051,757,2015,16978
6052,757,2017,16886
6053,757,2013,17246
6054,757,2016,16957
6055,757,2014,17245
6056,757,2011,17089
6057,758,2013,19418
6058,758,2016,19010
6059,758,2017,19081
6060,758,2015,19303
6061,758,2011,19420
6062,758,2014,19332
6063,758,2012,19369
6064,758,2010,19409
6065,759,2015,12458
6066,759,2012,12679
6067,759,2017,12365
6068,759,2013,12556
6069,759,2014,12550
6070,759,2016,12428
6071,759,2011,12656
6072,759,2010,12783
6073,760,2015,167430
6074,760,2017,168404
6075,760,2013,166493
6076,760,2011,165527
6077,760,2010,164540
6078,760,2014,167192
6079,760,2016,167438
6080,760,2012,165712
6081,761,2011,25690
6082,761,2014,25599
6083,761,2016,25632
6084,761,2015,25609
6085,761,2017,25595
6086,761,2013,25559
6087,761,2012,25613
6088,761,2010,25861
6089,762,2017,12534
6090,762,2010,13328
6091,762,2013,12943
6092,762,2014,12919
6093,762,2012,13014
6094,762,2015,12800
6095,762,2011,13233
6096,762,2016,12611
6097,763,2010,37911
6098,763,2017,37702
6099,763,2015,37500
6100,763,2011,37900
6101,763,2013,37581
6102,763,2012,37704
6103,763,2016,37265
6104,763,2014,37666
6105,764,2014,25313
6106,764,2011,26021
6107,764,2015,25111
6108,764,2010,26171
6109,764,2013,25610
6110,764,2012,25848
6111,764,2017,24922
6112,764,2016,25059
6113,765,2016,28408
6114,765,2011,28634
6115,765,2014,28335
6116,765,2017,28442
6117,765,2010,28812
6118,765,2013,28285
6119,765,2015,28388
6120,765,2012,28435
6121,766,2013,16996
6122,766,2016,16633
6123,766,2015,16709
6124,766,2012,17107
6125,766,2011,17283
6126,766,2014,16844
6127,766,2010,17384
6128,766,2017,16645
6129,767,2013,266931
6130,767,2011,266667
6131,767,2014,267733
6132,767,2017,270434
6133,767,2012,266373
6134,767,2015,268356
6135,767,2016,269613
6136,767,2010,266782
6137,768,2012,23716
6138,768,2013,23747
6139,768,2014,23628
6140,768,2016,23707
6141,768,2011,23898
6142,768,2017,23870
6143,768,2015,23658
6144,768,2010,24162
6145,769,2010,44325
6146,769,2014,44367
6147,769,2016,44228
6148,769,2012,44274
6149,769,2017,44395
6150,769,2015,44349
6151,769,2013,44356
6152,769,2011,44297
6153,770,2011,20968
6154,770,2015,20641
6155,770,2012,20784
6156,770,2014,20761
6157,770,2016,20493
6158,770,2017,20394
6159,770,2013,20761
6160,770,2010,20912
6161,771,2016,22992
6162,771,2017,22893
6163,771,2012,23155
6164,771,2015,22855
6165,771,2010,23345
6166,771,2011,23165
6167,771,2013,23136
6168,771,2014,22952
6169,772,2012,34184
6170,772,2010,34145
6171,772,2011,34099
6172,772,2017,34484
6173,772,2014,34518
6174,772,2015,34514
6175,772,2016,34388
6176,772,2013,34392
6177,773,2016,20737
6178,773,2012,21205
6179,773,2014,20999
6180,773,2015,20878
6181,773,2013,21140
6182,773,2010,21390
6183,773,2017,20746
6184,773,2011,21221
6185,774,2015,10614
6186,774,2017,10696
6187,774,2016,10647
6188,774,2014,10552
6189,774,2012,10441
6190,774,2010,10696
6191,774,2013,10577
6192,774,2011,10610
6193,775,2015,186076
6194,775,2017,190587
6195,775,2012,178429
6196,775,2014,183705
6197,775,2013,181361
6198,775,2011,175553
6199,775,2010,173045
6200,775,2016,188674
6201,776,2016,15154
6202,776,2010,15874
6203,776,2014,15392
6204,776,2011,15811
6205,776,2012,15655
6206,776,2015,15235
6207,776,2017,15128
6208,776,2013,15541
6209,777,2016,7168
6210,777,2012,7351
6211,777,2013,7307
6212,777,2017,7200
6213,777,2011,7495
6214,777,2010,7537
6215,777,2015,7200
6216,777,2014,7249
6217,778,2013,181720
6218,778,2012,181097
6219,778,2010,179832
6220,778,2015,181917
6221,778,2016,181775
6222,778,2017,181616
6223,778,2011,180434
6224,778,2014,182128
6225,779,2011,16068
6226,779,2012,15921
6227,779,2014,15657
6228,779,2016,15611
6229,779,2013,15852
6230,779,2010,16116
6231,779,2017,15505
6232,779,2015,15594
6233,780,2017,107516
6234,780,2014,107842
6235,780,2013,108116
6236,780,2011,108275
6237,780,2012,108437
6238,780,2016,107669
6239,780,2010,107872
6240,780,2015,107473
6241,781,2012,32386
6242,781,2016,31551
6243,781,2014,32106
6244,781,2013,32268
6245,781,2011,32569
6246,781,2010,32845
6247,781,2017,31443
6248,781,2015,31870
6249,782,2013,8363
6250,782,2012,8385
6251,782,2015,8271
6252,782,2010,8518
6253,782,2011,8464
6254,782,2014,8335
6255,782,2017,8201
6256,782,2016,8174
6257,783,2015,61548
6258,783,2011,60180
6259,783,2010,59834
6260,783,2016,62049
6261,783,2017,62530
6262,783,2012,60320
6263,783,2013,60831
6264,783,2014,60947
6265,784,2017,27827
6266,784,2016,27748
6267,784,2013,27789
6268,784,2012,27923
6269,784,2011,28205
6270,784,2014,27894
6271,784,2010,28301
6272,784,2015,27777
6273,785,2011,68631
6274,785,2010,68894
6275,785,2014,67353
6276,785,2013,67782
6277,785,2017,66185
6278,785,2012,68220
6279,785,2016,66591
6280,785,2015,66949
6281,786,2017,27984
6282,786,2010,27680
6283,786,2015,27835
6284,786,2011,27726
6285,786,2012,27696
6286,786,2013,27705
6287,786,2014,27798
6288,786,2016,27840
6289,787,2011,24588
6290,787,2010,24684
6291,787,2015,24280
6292,787,2017,24182
6293,787,2012,24462
6294,787,2013,24398
6295,787,2014,24434
6296,787,2016,24101
6297,788,2012,33332
6298,788,2015,33444
6299,788,2011,33354
6300,788,2014,33439
6301,788,2016,33484
6302,788,2010,33356
6303,788,2017,33756
6304,788,2013,33280
6305,789,2017,7054
6306,789,2016,7010
6307,789,2010,7679
6308,789,2015,7141
6309,789,2011,7545
6310,789,2013,7387
6311,789,2012,7468
6312,789,2014,7367
6313,790,2014,3878
6314,790,2011,3994
6315,790,2015,3753
6316,790,2012,3909
6317,790,2017,3686
6318,790,2016,3716
6319,790,2010,4023
6320,790,2013,3892
6321,791,2014,14044
6322,791,2015,13852
6323,791,2016,13869
6324,791,2013,14051
6325,791,2017,13884
6326,791,2012,14136
6327,791,2010,14373
6328,791,2011,14208
6329,792,2013,12650
6330,792,2011,12846
6331,792,2017,12352
6332,792,2012,12706
6333,792,2016,12497
6334,792,2015,12570
6335,792,2010,12856
6336,792,2014,12667
6337,793,2014,5769
6338,793,2010,6098
6339,793,2017,5578
6340,793,2015,5712
6341,793,2011,6003
6342,793,2012,5865
6343,793,2013,5861
6344,793,2016,5635
6345,794,2010,26049
6346,794,2013,25706
6347,794,2017,25642
6348,794,2012,25836
6349,794,2015,25611
6350,794,2011,26079
6351,794,2014,25630
6352,794,2016,25641
6353,795,2012,131794
6354,795,2010,131153
6355,795,2017,132648
6356,795,2015,133435
6357,795,2011,131470
6358,795,2013,132781
6359,795,2014,133123
6360,795,2016,132813
6361,796,2014,26282
6362,796,2016,26419
6363,796,2011,26286
6364,796,2010,26270
6365,796,2015,26439
6366,796,2017,26484
6367,796,2012,26137
6368,796,2013,26283
6369,797,2011,24376
6370,797,2015,24761
6371,797,2013,24573
6372,797,2016,24784
6373,797,2014,24674
6374,797,2010,24295
6375,797,2012,24491
6376,797,2017,24911
6377,798,2010,20977
6378,798,2013,21027
6379,798,2011,20911
6380,798,2012,20998
6381,798,2016,21034
6382,798,2015,21109
6383,798,2017,21202
6384,798,2014,21135
6385,799,2011,20282
6386,799,2017,20110
6387,799,2016,20268
6388,799,2013,20612
6389,799,2012,20562
6390,799,2010,20331
6391,799,2015,20302
6392,799,2014,20551
6393,800,2014,14958
6394,800,2013,14978
6395,800,2012,14977
6396,800,2011,14969
6397,800,2015,14880
6398,800,2010,14918
6399,800,2016,14687
6400,800,2017,14606
6401,801,2017,9746
6402,801,2012,9909
6403,801,2016,9799
6404,801,2014,9839
6405,801,2015,9790
6406,801,2013,9898
6407,801,2010,10160
6408,801,2011,10062
6409,802,2016,20366
6410,802,2011,20853
6411,802,2012,20651
6412,802,2015,20420
6413,802,2010,20824
6414,802,2013,20538
6415,802,2017,20320
6416,802,2014,20496
6417,803,2011,13764
6418,803,2017,13145
6419,803,2012,13699
6420,803,2016,13180
6421,803,2010,13929
6422,803,2014,13394
6423,803,2013,13569
6424,803,2015,13349
6425,804,2014,18318
6426,804,2010,18502
6427,804,2016,18407
6428,804,2012,18340
6429,804,2011,18402
6430,804,2013,18270
6431,804,2015,18300
6432,804,2017,18543
6433,805,2011,43960
6434,805,2016,43064
6435,805,2012,43692
6436,805,2013,43512
6437,805,2015,42923
6438,805,2017,43006
6439,805,2014,43166
6440,805,2010,44093
6441,806,2012,11957
6442,806,2010,12115
6443,806,2016,11404
6444,806,2015,11485
6445,806,2013,11878
6446,806,2011,12028
6447,806,2017,11316
6448,806,2014,11802
6449,807,2015,12123
6450,807,2010,12407
6451,807,2011,12400
6452,807,2016,12063
6453,807,2012,12282
6454,807,2017,12005
6455,807,2014,12239
6456,807,2013,12268
6457,808,2016,9286
6458,808,2010,9318
6459,808,2012,9341
6460,808,2015,9227
6461,808,2014,9202
6462,808,2013,9245
6463,808,2017,9374
6464,808,2011,9317
6465,809,2011,16595
6466,809,2017,16170
6467,809,2016,16325
6468,809,2010,16633
6469,809,2013,16442
6470,809,2012,16540
6471,809,2015,16508
6472,809,2014,16491
6473,810,2015,17715
6474,810,2016,17647
6475,810,2014,17763
6476,810,2011,18018
6477,810,2012,17948
6478,810,2013,17792
6479,810,2010,18081
6480,810,2017,17637
6481,811,2012,48700
6482,811,2013,48264
6483,811,2016,47236
6484,811,2015,47545
6485,811,2017,47010
6486,811,2010,49092
6487,811,2011,49086
6488,811,2014,47882
6489,812,2017,17056
6490,812,2012,17323
6491,812,2011,17224
6492,812,2016,17036
6493,812,2013,17365
6494,812,2014,17167
6495,812,2010,17158
6496,812,2015,17031
6497,813,2015,80491
6498,813,2016,84185
6499,813,2011,69605
6500,813,2012,72176
6501,813,2010,66737
6502,813,2014,77569
6503,813,2013,74842
6504,813,2017,87235
6505,814,2011,8770
6506,814,2014,8756
6507,814,2016,8901
6508,814,2017,8966
6509,814,2012,8707
6510,814,2015,8777
6511,814,2013,8768
6512,814,2010,8775
6513,815,2011,8245
6514,815,2017,7950
6515,815,2013,8209
6516,815,2012,8237
6517,815,2016,8045
6518,815,2015,8123
6519,815,2014,8200
6520,815,2010,8419
6521,816,2010,17757
6522,816,2011,17624
6523,816,2012,17563
6524,816,2016,17269
6525,816,2013,17461
6526,816,2015,17371
6527,816,2017,17153
6528,816,2014,17374
6529,817,2014,40087
6530,817,2012,40222
6531,817,2017,39417
6532,817,2015,39870
6533,817,2016,39625
6534,817,2010,40238
6535,817,2013,40381
6536,817,2011,40057
6537,818,2010,16670
6538,818,2015,16990
6539,818,2013,16876
6540,818,2017,17199
6541,818,2014,16830
6542,818,2012,16924
6543,818,2016,17104
6544,818,2011,16857
6545,819,2017,97041
6546,819,2012,95128
6547,819,2016,96704
6548,819,2010,93930
6549,819,2015,96813
6550,819,2011,94599
6551,819,2014,96408
6552,819,2013,95888
6553,820,2010,10268
6554,820,2015,9672
6555,820,2013,9849
6556,820,2017,9432
6557,820,2012,9920
6558,820,2016,9558
6559,820,2011,10063
6560,820,2014,9792
6561,821,2011,20959
6562,821,2013,20500
6563,821,2014,20274
6564,821,2012,20760
6565,821,2016,19986
6566,821,2015,20139
6567,821,2010,20858
6568,821,2017,19796
6569,822,2017,15744
6570,822,2013,16035
6571,822,2010,16317
6572,822,2016,15835
6573,822,2012,16097
6574,822,2015,15895
